sendID state amount
C00000901 CT 5000
C00000984 CT 3000
C00001016 CT 5000
C00001388 CT 4000
C00001594 CT 2000
C00001636 CT 1000
C00002022 CT 5000
C00002089 CT 5000
C00002253 CT 2000
C00002469 CT 6000
C00002766 CT 5000
C00002956 CT 1000
C00002972 CT 1000
C00003020 CT 1000
C00003251 CT 5000
C00003632 CT 5000
C00003806 CT 5000
C00004036 CT 10000
C00004275 CT 4500
C00004283 CT 1000
C00004325 CT 5000
C00004515 CT 500
C00004861 CT 1000
C00004994 CT 1000
C00005249 CT 3000
C00005660 CT 3000
C00005728 CT 1000
C00006338 CT 1000
C00007898 CT 1000
C00008748 CT 1000
C00009936 CT 2500
C00010322 CT 5000
C00010470 CT 2000
C00010868 CT 1000
C00010983 CT 1000
C00011114 CT 10000
C00011270 CT 1000
C00012245 CT 1000
C00012310 CT 100
C00012476 CT 1900
C00013961 CT 1500
C00014555 CT 2000
C00016683 CT 3000
C00017525 CT 75
C00018135 CT 5000
C00019976 CT 100
C00022343 CT 1000
C00023580 CT 5000
C00023838 CT 5000
C00024521 CT 5000
C00024554 CT 400
C00024869 CT 2900
C00024968 CT 5000
C00025163 CT 1000
C00025205 CT 1000
C00025346 CT 2000
C00027342 CT 3000
C00027359 CT 5000
C00027466 CT 228655
C00028860 CT 7850
C00029165 CT 4088
C00029447 CT 1000
C00029504 CT 5000
C00030718 CT 5000
C00030734 CT 2219
C00030783 CT 1000
C00032441 CT 1000
C00032656 CT 2000
C00032805 CT 1000
C00032979 CT 10000
C00032995 CT 5000
C00033761 CT 250
C00033969 CT 2000
C00034132 CT 500
C00034173 CT 1000
C00034470 CT 1000
C00034504 CT 1000
C00035451 CT 5000
C00035675 CT 1000
C00035683 CT 5000
C00038661 CT 5000
C00039214 CT 1000
C00039305 CT 1000
C00039321 CT 1000
C00040170 CT 2000
C00040279 CT 1000
C00040329 CT 500
C00040550 CT 1000
C00040907 CT 500
C00040923 CT 1000
C00041178 CT 1000
C00041665 CT 1000
C00042366 CT 223100
C00043091 CT 1000
C00043687 CT 1000
C00048702 CT 500
C00051979 CT 500
C00054890 CT 500
C00055590 CT 4000
C00056564 CT 1000
C00059287 CT 500
C00060079 CT 1000
C00060103 CT 3000
C00062646 CT 1000
C00063164 CT 2500
C00064766 CT 3000
C00067215 CT 2000
C00067504 CT 1000
C00068353 CT 1000
C00068692 CT 4000
C00072025 CT 4000
C00073627 CT 1000
C00074310 CT 1000
C00075739 CT 600
C00076299 CT 5000
C00078451 CT 5000
C00079541 CT 5000
C00079681 CT 1000
C00082917 CT 1000
C00083246 CT 500
C00083865 CT 1000
C00084491 CT 1000
C00084871 CT 1000
C00088369 CT 5000
C00088864 CT 5000
C00089136 CT 2000
C00089342 CT 1000
C00090209 CT 1000
C00090415 CT 1000
C00091561 CT 5000
C00091884 CT 250
C00094664 CT 1000
C00094870 CT 4945
C00095869 CT 500
C00097865 CT 500
C00099754 CT 2000
C00099937 CT 2500
C00100172 CT 300
C00100404 CT 1500
C00101071 CT 2000
C00101105 CT 400
C00101204 CT 1000
C00101766 CT 1000
C00102368 CT 5000
C00102764 CT 1500
C00103143 CT 1000
C00104851 CT 5000
C00105247 CT 250
C00107128 CT 2000
C00107235 CT 1000
C00107292 CT 500
C00107490 CT 2000
C00107771 CT 300
C00107870 CT 500
C00108290 CT 1000
C00108605 CT 655
C00109017 CT 1000
C00109355 CT 4000
C00109991 CT 2000
C00110197 CT 500
C00110494 CT 2000
C00110585 CT 5000
C00111880 CT 500
C00112144 CT 500
C00113811 CT 7000
C00114108 CT 500
C00117051 CT 500
C00117259 CT 1000
C00117408 CT 500
C00117424 CT 1000
C00119008 CT 3000
C00119321 CT 500
C00119669 CT 6000
C00119784 CT 250
C00120022 CT 1000
C00120238 CT 500
C00120816 CT 1000
C00121350 CT 150
C00121368 CT 2000
C00121962 CT 5000
C00122499 CT 500
C00126276 CT 500
C00126847 CT 2250
C00127670 CT 5000
C00129189 CT 500
C00130815 CT 4885
C00131557 CT 1000
C00135368 CT 4625
C00135541 CT 250
C00138560 CT 2000
C00138701 CT 2000
C00139139 CT 5000
C00139659 CT 5000
C00139774 CT 2500
C00140061 CT 1000
C00141044 CT 189
C00141242 CT 1000
C00141903 CT 2000
C00142117 CT 489
C00142216 CT 1000
C00142422 CT 4000
C00143099 CT 5000
C00143305 CT 2000
C00143560 CT 4000
C00144345 CT 500
C00145342 CT 2000
C00145623 CT 500
C00145938 CT 1000
C00146944 CT 3000
C00147066 CT 1000
C00147173 CT 1000
C00147736 CT 1000
C00147975 CT 11500
C00147983 CT 2500
C00148874 CT 2500
C00148916 CT 1500
C00149377 CT 1000
C00150367 CT 5000
C00150995 CT 5000
C00151043 CT 1000
C00151811 CT 1000
C00152579 CT 5000
C00156828 CT 4500
C00157339 CT 2500
C00157925 CT 1000
C00158329 CT 2500
C00158576 CT 2000
C00158865 CT 5000
C00159095 CT 2000
C00159848 CT 1500
C00160812 CT 1000
C00161356 CT 15
C00161570 CT 1300
C00162529 CT 2050
C00163048 CT 2000
C00164152 CT 2000
C00164921 CT 100
C00165159 CT 1500
C00165514 CT 50
C00165746 CT 2000
C00166322 CT 1000
C00166348 CT 1000
C00166611 CT 2500
C00166926 CT 500
C00167197 CT 1000
C00167692 CT 500
C00168864 CT 1000
C00169136 CT 1300
C00169821 CT 500
C00170589 CT 310
C00171751 CT 1000
C00171843 CT 1000
C00173153 CT 2000
C00174011 CT 500
C00174060 CT 1000
C00174763 CT 500
C00175000 CT 1000
C00176156 CT 1000
C00176230 CT 500
C00176834 CT 1000
C00177055 CT 1000
C00178012 CT 850
C00179762 CT 3000
C00182253 CT 500
C00183343 CT 2000
C00184374 CT 1000
C00185660 CT 1000
C00186288 CT 1000
C00187526 CT 250
C00189696 CT 1000
C00193474 CT 1000
C00194563 CT 1000
C00194746 CT 1000
C00194753 CT 2450
C00194860 CT 1600
C00195024 CT 1000
C00195107 CT 5000
C00195305 CT 6000
C00195339 CT 6000
C00195560 CT 1000
C00196246 CT 5000
C00196303 CT 250
C00196311 CT 1000
C00196360 CT 300
C00196618 CT 2000
C00197244 CT 500
C00198184 CT 2000
C00198259 CT 500
C00198986 CT 500
C00199497 CT 1000
C00199547 CT 1000
C00199869 CT 100
C00201483 CT 1000
C00201509 CT 500
C00201665 CT 67
C00201863 CT 2000
C00202861 CT 1000
C00202879 CT 250
C00202929 CT 300
C00203182 CT 1500
C00204602 CT 5000
C00206128 CT 500
C00207258 CT 1000
C00207472 CT 1000
C00208322 CT 200
C00209809 CT 1000
C00210112 CT 500
C00210542 CT 1000
C00210666 CT 2800
C00211318 CT 1000
C00212142 CT 500
C00212811 CT 1000
C00213066 CT 3000
C00213173 CT 1450
C00213868 CT 1000
C00214825 CT 2000
C00215285 CT 2000
C00215343 CT 5000
C00215590 CT 1000
C00216028 CT 1000
C00216143 CT 1000
C00216580 CT 10
C00216655 CT 5000
C00216960 CT 1000
C00217653 CT 500
C00218594 CT 250
C00218750 CT 5000
C00219444 CT 1000
C00219634 CT 1500
C00220558 CT 500
C00225516 CT 700
C00225698 CT 100
C00230201 CT 988
C00230334 CT 1000
C00233106 CT 250
