sendID state amount
C00076810 CO 2000
C00077321 CO 5000
C00077354 CO 5000
C00078287 CO 1000
C00078451 CO 5000
C00081422 CO 1000
C00082040 CO 1000
C00082792 CO 1000
C00082917 CO 5000
C00083535 CO 3000
C00085316 CO 2000
C00086348 CO 3500
C00087791 CO 2000
C00087874 CO 5000
C00088591 CO 5000
C00089136 CO 2500
C00089458 CO 5000
C00089482 CO 5000
C00091561 CO 2000
C00091884 CO 1000
C00091942 CO 5000
C00092247 CO 375
C00092957 CO 1000
C00093054 CO 5000
C00093948 CO 4500
C00095109 CO 1000
C00097238 CO 2000
C00097485 CO 3000
C00097568 CO 3000
C00097725 CO 2990
C00098061 CO 2500
C00098301 CO 1000
C00099234 CO 500
C00099754 CO 150
C00099937 CO 5000
C00100107 CO 5000
C00100131 CO 2000
C00100321 CO 1000
C00100404 CO 1000
C00100693 CO 4000
C00101105 CO 5000
C00101410 CO 1000
C00101725 CO 2000
C00102368 CO 5000
C00102517 CO 1000
C00103697 CO 3000
C00103937 CO 3000
C00104299 CO 2000
C00104851 CO 2000
C00104885 CO 2000
C00105338 CO 1000
C00105981 CO 4000
C00107128 CO 2000
